DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgFinishLast3,AvgFinishLast5,DNFRateLast5,AvgLapTime,AvgLapTimeLast3,AvgLapTimeLast5,AvgPitTime,AvgPitTimeLast3,AvgPitTimeLast5
10,GAS,Alpine,14.0,15.0,Lapped,2024,Italian,16,Race,True,14.0,14.4,0.4,85.26337777777778,90.43576898474662,84.58853013922163,24.3005,22.30583333333333,22.5101
77,BOT,Kick Sauber,19.0,16.0,Lapped,2024,Italian,16,Race,True,16.666666666666668,16.2,0.0,86.02402040816325,90.59753330662393,87.91504647853958,24.475,22.03333333333333,23.817300000000046
27,HUL,Haas F1 Team,10.0,17.0,Lapped,2024,Italian,16,Race,True,14.0,10.8,0.0,85.05774468085106,90.4577888125645,87.50014635934721,37.704499999999996,22.54800000000004,23.871100000000023
24,ZHO,Kick Sauber,20.0,18.0,Lapped,2024,Italian,16,Race,True,19.333333333333332,18.6,0.2,86.18110204081633,91.6676875,88.88926214594808,27.245,,
18,STR,Aston Martin,17.0,19.0,Lapped,2024,Italian,16,Race,True,11.333333333333334,10.8,0.0,85.25879545454546,90.21704822775264,87.44964117069415,24.862333333333336,22.4675,23.6296
22,TSU,RB,16.0,20.0,Retired,2024,Italian,16,Race,False,14.0,13.2,0.0,87.2185,90.51304779502341,87.6587630235186,,21.985,23.6458
81,PIA,McLaren,2.0,1.0,Finished,2024,Azerbaijan,17,Race,True,2.6666666666666665,2.6,0.0,107.9788510638298,89.05835377183205,88.88951538809923,20.176,22.93766666666667,24.009000000000093
16,LEC,Ferrari,1.0,2.0,Finished,2024,Azerbaijan,17,Race,True,2.3333333333333335,5.0,0.0,108.0238695652174,89.26420398364921,89.36875015405357,20.867,22.87516666666667,23.866266666666668
63,RUS,Mercedes,5.0,3.0,Finished,2024,Azerbaijan,17,Race,True,11.333333333333334,12.2,0.4,108.21217391304349,89.30422715689843,89.18226310732588,20.085,24.519166666666667,25.4084
4,NOR,McLaren,15.0,4.0,Finished,2024,Azerbaijan,17,Race,True,3.0,2.8,0.0,108.27039130434783,89.00966651387743,88.87870559394518,19.535,22.906000000000002,23.954500000000003
1,VER,Red Bull Racing,6.0,5.0,Finished,2024,Azerbaijan,17,Race,True,4.0,3.8,0.0,108.29502272727272,89.29092693236714,89.10524943871783,20.856,23.266666666666666,24.079400000000046
14,ALO,Aston Martin,7.0,6.0,Finished,2024,Azerbaijan,17,Race,True,9.666666666666666,9.6,0.0,108.81730434782608,90.23748058294412,90.0258408211249,20.117,23.03766666666682,24.174
23,ALB,Williams,9.0,7.0,Finished,2024,Azerbaijan,17,Race,True,11.666666666666666,11.6,0.0,108.83065217391304,90.33680884127692,90.11919072143282,20.333,23.034000000000002,24.8134
43,COL,Williams,8.0,8.0,Finished,2024,Azerbaijan,17,Race,True,,,,109.04182608695652,,,20.495,,
44,HAM,Mercedes,19.0,9.0,Finished,2024,Azerbaijan,17,Race,True,4.666666666666667,3.6,0.0,108.85443478260869,89.1467212021035,88.92128556407147,21.302,22.840500000000002,23.931200000000043
50,BEA,Haas F1 Team,10.0,10.0,Finished,2024,Azerbaijan,17,Race,True,,,,109.01180434782609,,,21.099,,
27,HUL,Haas F1 Team,12.0,11.0,Finished,2024,Azerbaijan,17,Race,True,15.333333333333334,13.0,0.0,108.8931304347826,90.48480266451486,90.28677967051742,21.649,27.62783333333337,27.062000000000022
10,GAS,Alpine,18.0,12.0,Finished,2024,Azerbaijan,17,Race,True,12.333333333333334,15.4,0.4,109.5895625,90.32829967257727,85.56134012100668,20.213,23.273666666666667,22.5987
3,RIC,RB,14.0,13.0,Finished,2024,Azerbaijan,17,Race,True,11.666666666666666,12.0,0.0,109.9096170212766,90.27204891443756,90.23359219588477,22.06,24.514333333333337,24.8337
24,ZHO,Kick Sauber,17.0,14.0,Finished,2024,Azerbaijan,17,Race,True,19.0,18.8,0.2,109.93510869565218,91.9364506802721,91.74798900572424,20.46,,
31,OCO,Alpine,20.0,15.0,Lapped,2024,Azerbaijan,17,Race,True,12.666666666666666,14.4,0.0,110.33139130434782,90.60175179045977,90.6670964716008,20.62,22.900833333333335,23.798266666666667
77,BOT,Kick Sauber,16.0,16.0,Lapped,2024,Azerbaijan,17,Race,True,16.666666666666668,16.2,0.0,110.0944,90.88643073434503,90.79408493517221,20.082,22.852833333333336,24.325900000000047
11,PER,Red Bull Racing,4.0,17.0,Retired,2024,Azerbaijan,17,Race,False,7.0,9.0,0.0,108.02202173913044,89.57938671823997,89.87118362569069,20.496,23.310833333333335,24.162799999999997
55,SAI,Ferrari,3.0,18.0,Retired,2024,Azerbaijan,17,Race,False,5.0,5.2,0.0,107.99273913043479,89.43894747899161,89.26727317270965,21.578,22.658,23.688933333333335
18,STR,Aston Martin,13.0,19.0,Retired,2024,Azerbaijan,17,Race,False,14.333333333333334,12.0,0.0,109.4663,90.50829799465241,90.19617526160323,20.6735,23.129444444444445,24.301866666666665
22,TSU,RB,11.0,20.0,Retired,2024,Azerbaijan,17,Race,False,17.666666666666668,14.4,0.2,111.98589999999999,91.35779526977088,90.79992016637576,20.969,,
4,NOR,McLaren,1.0,1.0,Finished,2024,Singapore,18,Race,True,2.6666666666666665,3.0,0.0,97.06213559322035,89.0235537054168,91.74040124611909,28.984,21.85766666666667,21.9511
1,VER,Red Bull Racing,2.0,2.0,Finished,2024,Singapore,18,Race,True,4.333333333333333,4.4,0.0,97.37696610169492,89.32837895256917,91.96902419693832,29.681,22.54116666666667,22.48840000000005
81,PIA,McLaren,5.0,3.0,Finished,2024,Singapore,18,Race,True,2.3333333333333335,2.0,0.0,97.7149152542373,89.03909045122829,91.69568560086518,29.1,21.84166666666667,22.15060000000009
63,RUS,Mercedes,4.0,4.0,Finished,2024,Singapore,18,Race,True,5.666666666666667,9.0,0.2,98.0488596491228,89.23536642872595,92.01002646136314,28.713,23.652833333333334,22.9976
16,LEC,Ferrari,9.0,5.0,Finished,2024,Singapore,18,Race,True,2.0,2.6,0.0,97.99419298245614,89.18165623188406,91.88151476477147,29.115,22.035666666666668,22.250999999999998
44,HAM,Mercedes,3.0,6.0,Finished,2024,Singapore,18,Race,True,7.333333333333333,5.2,0.0,98.43774137931035,89.42982226999061,91.96758121624539,29.278,22.29733333333333,22.289000000000044
55,SAI,Ferrari,10.0,7.0,Finished,2024,Singapore,18,Race,True,9.0,7.8,0.2,98.56050847457627,89.27627718913654,91.98692554425114,29.389,22.19333333333333,22.213600000000003
14,ALO,Aston Martin,7.0,8.0,Lapped,2024,Singapore,18,Race,True,9.0,9.2,0.0,98.60489473684211,89.99138691026826,92.81353998856247,29.682,22.038000000000153,22.2877
27,HUL,Haas F1 Team,6.0,9.0,Lapped,2024,Singapore,18,Race,True,13.0,14.0,0.0,98.61718965517242,90.14910052874063,93.06484831066544,,27.028166666666703,25.399500000000025
11,PER,Red Bull Racing,13.0,10.0,Lapped,2024,Singapore,18,Race,True,10.333333333333334,9.0,0.2,98.73280357142858,89.41243900966184,92.11554407107778,29.077,22.59783333333333,22.324
43,COL,Williams,12.0,11.0,Lapped,2024,Singapore,18,Race,True,,,,98.61017543859649,,,,,
22,TSU,RB,8.0,12.0,Lapped,2024,Singapore,18,Race,True,19.0,16.4,0.4,98.67452631578948,92.01254242424243,94.14870867701404,29.8,,
31,OCO,Alpine,15.0,13.0,Lapped,2024,Singapore,18,Race,True,14.666666666666666,14.2,0.0,99.24101724137931,90.99033521669537,93.43594546417769,29.677,21.949,22.163566666666668
18,STR,Aston Martin,17.0,14.0,Lapped,2024,Singapore,18,Race,True,17.0,14.4,0.2,99.28108620689655,90.42222299465242,93.07524802756068,29.729,22.392611111111112,22.58766666666667
24,ZHO,Kick Sauber,20.0,15.0,Lapped,2024,Singapore,18,Race,True,17.333333333333332,18.0,0.2,99.44017241379309,91.16898691215617,94.2238546472937,29.552,23.101,
77,BOT,Kick Sauber,19.0,16.0,Lapped,2024,Singapore,18,Race,True,17.0,16.4,0.0,99.46249999999999,91.04401705913135,93.582204065607,30.611,21.834833333333336,22.13140000000005
10,GAS,Alpine,18.0,17.0,Lapped,2024,Singapore,18,Race,True,12.0,13.8,0.2,99.38266666666667,90.39866665975677,93.23204944640352,31.669,22.364833333333337,22.286199999999997
3,RIC,RB,16.0,18.0,Lapped,2024,Singapore,18,Race,True,12.666666666666666,12.0,0.0,99.05596296296297,90.53898108392293,93.10809337791787,29.736,24.38633333333333,23.368000000000002
20,MAG,Haas F1 Team,14.0,19.0,Retired,2024,Singapore,18,Race,False,14.0,13.8,0.0,99.26809999999999,90.59297725403594,90.41683256252796,30.344,23.546666666666624,24.5705
23,ALB,Williams,11.0,20.0,Retired,2024,Singapore,18,Race,False,10.0,11.2,0.0,99.26927272727272,90.14056469411973,92.97933448954876,29.116,22.082833333333337,22.4532
16,LEC,Ferrari,4.0,1.0,Finished,2024,United States,19,Race,True,2.6666666666666665,2.8,0.0,98.94113999999999,96.65580751589118,94.76213489972423,23.87,24.800333333333338,23.721500000000002
55,SAI,Ferrari,3.0,2.0,Finished,2024,United States,19,Race,True,9.666666666666666,8.0,0.2,99.10808000000002,96.92170158262273,94.97401800839717,24.023,25.094333333333335,23.7882
1,VER,Red Bull Racing,2.0,3.0,Finished,2024,United States,19,Race,True,4.333333333333333,3.8,0.0,99.27608333333335,96.5987879429892,94.70895392521382,24.392,25.518500000000003,24.067400000000045
4,NOR,McLaren,1.0,4.0,Finished,2024,United States,19,Race,True,2.6666666666666665,2.8,0.0,99.19502127659575,96.30392740557237,94.4723052878401,,24.34566666666667,23.4474
81,PIA,McLaren,5.0,5.0,Finished,2024,United States,19,Race,True,2.0,2.4,0.0,99.37897872340426,96.41192210602236,94.57376552671265,24.194,24.515333333333334,23.61780000000009
63,RUS,Mercedes,20.0,6.0,Finished,2024,United States,19,Race,True,4.666666666666667,8.2,0.2,99.86922916666667,96.73867785405542,94.83474300657232,,26.105333333333334,24.4711
11,PER,Red Bull Racing,9.0,7.0,Finished,2024,United States,19,Race,True,11.666666666666666,9.6,0.2,100.07646000000001,97.08467788129745,95.09859709305579,23.617,24.626166666666666,23.901100000000003
27,HUL,Haas F1 Team,11.0,8.0,Finished,2024,United States,19,Race,True,12.333333333333334,13.2,0.0,100.04206382978722,97.52268825693538,95.79294561669992,24.218,,
30,LAW,RB,19.0,9.0,Finished,2024,United States,19,Race,True,,,,100.22716326530613,,,23.977,,
43,COL,Williams,15.0,10.0,Finished,2024,United States,19,Race,True,10.333333333333334,,,100.17015217391305,97.67472050851768,,24.024,,
20,MAG,Haas F1 Team,8.0,11.0,Finished,2024,United States,19,Race,True,15.666666666666666,15.2,0.2,100.1154347826087,87.06056892070262,91.24518447742157,24.022,25.801333333333293,24.6344
10,GAS,Alpine,6.0,12.0,Finished,2024,United States,19,Race,True,14.666666666666666,13.2,0.0,100.42685416666666,98.07853564814815,95.99142563687971,28.191,25.394166666666667,24.340600000000002
14,ALO,Aston Martin,7.0,13.0,Lapped,2024,United States,19,Race,True,8.333333333333334,8.6,0.0,100.86621276595744,97.3864351558823,95.62692816670011,24.327,24.83900000000015,23.7824
22,TSU,RB,10.0,14.0,Lapped,2024,United States,19,Race,True,17.333333333333332,17.0,0.4,100.64880434782609,99.2929754385965,96.94676242502042,24.39,,
18,STR,Aston Martin,13.0,15.0,Lapped,2024,United States,19,Race,True,17.333333333333332,15.2,0.2,100.95476086956522,98.00206055381402,96.05445603817076,26.493,25.08827777777778,23.958166666666667
23,ALB,Williams,14.0,16.0,Lapped,2024,United States,19,Race,True,12.0,12.4,0.2,101.13193478260871,97.73758489613994,95.8220702850033,29.646500000000003,24.74966666666667,23.710199999999997
77,BOT,Kick Sauber,16.0,17.0,Lapped,2024,United States,19,Race,True,16.0,16.4,0.0,101.47239583333334,98.52697346938776,96.443238440607,,25.056,23.850300000000047
31,OCO,Alpine,12.0,18.0,Lapped,2024,United States,19,Race,True,14.0,13.2,0.0,101.01072340425532,98.4458164540179,96.27553278342128,25.133,24.830333333333332,23.7999
24,ZHO,Kick Sauber,18.0,19.0,Lapped,2024,United States,19,Race,True,15.666666666666666,17.2,0.2,101.2773695652174,98.51879438342053,97.03692663005232,24.911,25.752333333333336,
44,HAM,Mercedes,17.0,20.0,Retired,2024,United States,19,Race,False,6.666666666666667,5.8,0.0,,,,,,
55,SAI,Ferrari,1.0,1.0,Finished,2024,Mexico City,20,Race,True,9.0,7.2,0.2,81.08166666666668,101.88710920167036,93.09948400839717,22.249,24.996666666666666,23.998399999999997
4,NOR,McLaren,3.0,2.0,Finished,2024,Mexico City,20,Race,True,3.0,2.6,0.0,81.06827419354839,101.50918272472131,92.66556359721329,22.088,,
16,LEC,Ferrari,4.0,3.0,Finished,2024,Mexico City,20,Race,True,2.6666666666666665,2.4,0.0,81.21126666666666,101.65306751589117,92.89606033562166,22.8225,24.617333333333335,23.8184
44,HAM,Mercedes,6.0,4.0,Finished,2024,Mexico City,20,Race,True,11.666666666666666,9.6,0.2,81.69691935483871,97.06314899841747,94.94646795364592,22.492,25.017166666666668,23.820300000000046
63,RUS,Mercedes,5.0,5.0,Finished,2024,Mexico City,20,Race,True,4.333333333333333,5.4,0.0,81.76206349206349,102.04342090961099,93.12483762039346,22.606,,
1,VER,Red Bull Racing,2.0,6.0,Finished,2024,Mexico City,20,Race,True,3.3333333333333335,3.6,0.0,81.63172580645161,101.64935738743367,92.92763725854715,43.744,24.976333333333333,24.339300000000044
20,MAG,Haas F1 Team,7.0,7.0,Finished,2024,Mexico City,20,Race,True,13.333333333333334,14.4,0.2,81.97539682539683,94.77137553978112,94.2324933089433,23.478,26.678333333333295,25.0012
81,PIA,McLaren,17.0,8.0,Finished,2024,Mexico City,20,Race,True,3.0,3.0,0.0,81.94481967213115,101.69091501382378,92.84223306626528,21.789,24.49,23.763800000000092
27,HUL,Haas F1 Team,10.0,9.0,Lapped,2024,Mexico City,20,Race,True,9.333333333333334,11.2,0.0,82.32141935483871,102.51746130658076,93.82131101423631,23.15,,
10,GAS,Alpine,8.0,10.0,Lapped,2024,Mexico City,20,Race,True,13.666666666666666,13.0,0.0,82.5463064516129,103.13302777777778,94.20110416252074,23.278,26.691000000000003,25.3909
18,STR,Aston Martin,14.0,11.0,Lapped,2024,Mexico City,20,Race,True,16.0,16.0,0.2,82.59540983606557,103.23404902548725,94.3005032120838,22.556,25.631833333333333,24.679966666666665
43,COL,Williams,16.0,12.0,Lapped,2024,Mexico City,20,Race,True,9.666666666666666,,,82.6231475409836,102.60738456648869,,23.949,,
31,OCO,Alpine,0.0,13.0,Lapped,2024,Mexico City,20,Race,True,15.333333333333334,15.0,0.0,82.80220967741936,103.52771064999415,94.64454925914414,23.223,25.143333333333334,24.1314
77,BOT,Kick Sauber,15.0,14.0,Lapped,2024,Mexico City,20,Race,True,16.333333333333332,16.8,0.0,82.89546774193549,103.67643194444445,94.81338940214548,22.596,,
24,ZHO,Kick Sauber,19.0,15.0,Lapped,2024,Mexico City,20,Race,True,16.0,17.2,0.0,83.15843548387097,103.55088355822089,94.8449005430958,22.933,24.974333333333334,24.7532
30,LAW,RB,12.0,16.0,Lapped,2024,Mexico City,20,Race,True,,,,82.71121666666666,,,26.3215,,
11,PER,Red Bull Racing,18.0,17.0,Lapped,2024,Mexico City,20,Race,True,11.333333333333334,9.6,0.2,82.49273214285714,102.27709510351967,93.40931612008282,23.887666666666664,24.396666666666665,24.097500000000004
14,ALO,Aston Martin,13.0,18.0,Retired,2024,Mexico City,20,Race,False,9.0,9.6,0.0,83.50742857142858,102.76280395020855,93.88905364672087,,24.70866666666682,24.0246
23,ALB,Williams,9.0,19.0,Retired,2024,Mexico City,20,Race,False,14.333333333333334,13.2,0.2,,,,,,
22,TSU,RB,11.0,20.0,Retired,2024,Mexico City,20,Race,False,15.333333333333334,16.6,0.4,,,,,,
1,VER,Red Bull Racing,17.0,1.0,Finished,2024,São Paulo,21,Race,True,3.6666666666666665,4.4,0.0,84.01775862068965,92.76159174715995,94.14083459375053,1409.224,32.605666666666664,28.938300000000048
31,OCO,Alpine,4.0,2.0,Finished,2024,São Paulo,21,Race,True,14.666666666666666,14.6,0.0,84.31286206896552,94.35131677435133,95.83007648874566,1408.728,26.010999999999996,24.569399999999998
10,GAS,Alpine,13.0,3.0,Finished,2024,São Paulo,21,Race,True,13.0,13.2,0.0,84.5826551724138,94.11860909498209,95.4417535125448,1407.544,27.712666666666667,25.5303
63,RUS,Mercedes,2.0,4.0,Finished,2024,São Paulo,21,Race,True,5.0,5.0,0.0,84.12653448275861,93.22671743595099,94.36946524417928,720.7185,,
16,LEC,Ferrari,6.0,5.0,Finished,2024,São Paulo,21,Race,True,3.0,2.4,0.0,84.37727777777776,92.71553321637425,94.02396584286804,722.4459999999999,25.269166666666667,24.218700000000002
4,NOR,McLaren,1.0,6.0,Finished,2024,São Paulo,21,Race,True,2.3333333333333335,2.8,0.0,83.95353571428572,92.44181035445483,93.83501553737224,720.09,,
22,TSU,RB,3.0,7.0,Finished,2024,São Paulo,21,Race,True,15.333333333333334,17.2,0.6,84.76157894736842,103.76974355453852,95.07219158726858,722.3340000000001,25.053,
81,PIA,McLaren,8.0,8.0,Finished,2024,São Paulo,21,Race,True,5.333333333333333,3.8,0.0,84.92428070175438,93.01290454992424,94.1119129427205,723.0574999999999,25.027666666666665,23.90580000000009
30,LAW,RB,5.0,9.0,Finished,2024,São Paulo,21,Race,True,,,,85.00516071428571,,,1422.64,,
44,HAM,Mercedes,14.0,10.0,Finished,2024,São Paulo,21,Race,True,10.0,8.8,0.2,85.43132142857144,96.32969850558591,89.68482550882418,725.4875,24.357333333333333,23.732400000000048
11,PER,Red Bull Racing,12.0,11.0,Finished,2024,São Paulo,21,Race,True,11.333333333333334,11.8,0.2,85.47927586206896,93.76733190476192,94.7646451573499,725.921,25.527222222222225,24.276633333333333
50,BEA,Haas F1 Team,15.0,12.0,Finished,2024,São Paulo,21,Race,True,,,,85.401375,,,730.3415,,
77,BOT,Kick Sauber,11.0,13.0,Finished,2024,São Paulo,21,Race,True,15.666666666666666,15.8,0.0,86.16475862068965,94.61012119175626,95.98975679668641,1422.111,,
14,ALO,Aston Martin,9.0,14.0,Finished,2024,São Paulo,21,Race,True,13.0,11.2,0.2,85.38589090909092,94.32617869140938,95.30658936100659,724.022,,
24,ZHO,Kick Sauber,19.0,15.0,Finished,2024,São Paulo,21,Race,True,16.333333333333332,16.2,0.0,86.28221428571429,94.62532582096048,95.99843763986999,351.05825,25.798666666666666,25.0202
55,SAI,Ferrari,20.0,16.0,Retired,2024,São Paulo,21,Race,False,3.3333333333333335,6.4,0.2,87.05903333333335,92.91675171374766,94.19097028290699,725.3545,25.220333333333333,24.311
43,COL,Williams,16.0,17.0,Retired,2024,São Paulo,21,Race,False,11.0,10.6,0.0,85.70625,93.8011583844977,95.16349224808994,-1797.275,,
23,ALB,Williams,7.0,18.0,Did not start,2024,São Paulo,21,Race,False,18.333333333333332,14.2,0.4,,,,,,
18,STR,Aston Martin,10.0,19.0,Did not start,2024,São Paulo,21,Race,False,13.333333333333334,15.6,0.2,,,,,,
27,HUL,Haas F1 Team,18.0,20.0,Disqualified,2024,São Paulo,21,Race,False,8.666666666666666,10.8,0.0,85.13639130434782,93.66022427993278,94.9863095910864,37.78133333333333,,
63,RUS,Mercedes,1.0,1.0,Finished,2024,Las Vegas,22,Race,True,5.0,4.4,0.0,97.59109302325582,88.58594238049625,94.40377214073101,20.993000000000002,,
44,HAM,Mercedes,10.0,2.0,Finished,2024,Las Vegas,22,Race,True,11.333333333333334,9.8,0.2,97.60159523809523,88.52199405424017,91.6635375557325,21.221,259.0858333333333,164.60620000000003
55,SAI,Ferrari,2.0,3.0,Finished,2024,Las Vegas,22,Race,True,6.333333333333333,8.8,0.4,97.61276744186047,89.0829266666667,94.76040552100221,20.9785,257.20883333333336,164.51870000000002
16,LEC,Ferrari,4.0,4.0,Finished,2024,Las Vegas,22,Race,True,3.0,3.2,0.0,97.78478571428572,88.17656148148149,94.10954939842358,21.442999999999998,256.37949999999995,163.8241
1,VER,Red Bull Racing,5.0,5.0,Finished,2024,Las Vegas,22,Race,True,3.3333333333333335,3.4,0.0,97.77023255813953,88.30852258682488,94.11951131788844,21.5295,492.4533333333333,305.5794
4,NOR,McLaren,6.0,6.0,Finished,2024,Las Vegas,22,Race,True,4.0,3.4,0.0,98.02571428571429,88.07227706147661,93.90987161639961,20.987666666666666,,
81,PIA,McLaren,8.0,7.0,Finished,2024,Las Vegas,22,Race,True,7.0,5.0,0.0,98.34522727272726,88.74935969909659,94.38836908307137,21.184,256.3468333333333,163.66330000000008
27,HUL,Haas F1 Team,9.0,8.0,Finished,2024,Las Vegas,22,Race,True,12.333333333333334,11.4,0.2,98.5898888888889,89.16662482965792,95.00203891578576,21.623,28.38311111111115,
22,TSU,RB,7.0,9.0,Finished,2024,Las Vegas,22,Race,True,13.666666666666666,14.6,0.4,98.65935555555556,94.694969870328,96.65786192219679,21.2485,258.84133333333335,
11,PER,Red Bull Racing,15.0,10.0,Finished,2024,Las Vegas,22,Race,True,11.666666666666666,12.4,0.2,98.50664444444445,89.34948933497537,94.96065866309702,21.314500000000002,257.8085555555556,164.59973333333335
14,ALO,Aston Martin,16.0,11.0,Finished,2024,Las Vegas,22,Race,True,15.0,11.8,0.2,98.72317777777776,89.91984408215899,95.43634626622904,21.4125,,
20,MAG,Haas F1 Team,12.0,12.0,Finished,2024,Las Vegas,22,Race,True,12.333333333333334,13.0,0.2,99.10861702127659,93.78631053600184,88.65450767402267,21.967,25.94799999999996,24.9808
24,ZHO,Kick Sauber,13.0,13.0,Finished,2024,Las Vegas,22,Race,True,16.333333333333332,15.6,0.0,98.75808888888888,90.23933977826755,96.01866008884959,22.339,132.96741666666665,89.78285
43,COL,Williams,20.0,14.0,Finished,2024,Las Vegas,22,Race,True,13.0,11.6,0.2,98.85855555555555,89.49984990496556,95.23031024808992,21.194,-583.1006666666667,
18,STR,Aston Martin,18.0,15.0,Finished,2024,Las Vegas,22,Race,True,15.0,15.6,0.4,98.68486363636363,94.27708563750912,95.51127047341456,21.609,26.25933333333333,24.862766666666666
30,LAW,RB,14.0,16.0,Finished,2024,Las Vegas,22,Race,True,11.333333333333334,,,99.22311627906977,89.31451354875283,,20.933,490.9795000000001,
31,OCO,Alpine,11.0,17.0,Lapped,2024,Las Vegas,22,Race,True,11.0,12.2,0.0,99.14744186046512,89.37526505021339,95.53964073927347,19.581,485.6946666666667,301.4762
77,BOT,Kick Sauber,19.0,18.0,Lapped,2024,Las Vegas,22,Race,True,14.666666666666666,15.2,0.0,99.48088095238096,90.17754073198616,96.0179044391917,22.058500000000002,,
23,ALB,Williams,17.0,19.0,Retired,2024,Las Vegas,22,Race,False,17.666666666666668,16.0,0.6,99.43395238095238,103.07728656126483,94.16458031844812,22.092,26.36516666666667,25.0022
10,GAS,Alpine,3.0,20.0,Retired,2024,Las Vegas,22,Race,False,8.333333333333334,10.8,0.0,99.76763636363636,89.18527193023112,95.30560899147201,22.457,486.33766666666673,302.179
1,VER,Red Bull Racing,2.0,1.0,Finished,2024,Qatar,23,Race,True,4.0,3.4,0.0,84.67337777777779,87.80657232842692,92.0145532840618,25.038666666666668,491.49916666666667,305.71410000000003
16,LEC,Ferrari,5.0,2.0,Finished,2024,Qatar,23,Race,True,4.0,3.6,0.0,85.06028888888889,87.79111005291004,92.06173262823725,27.793000000000003,255.57049999999995,163.93929999999997
81,PIA,McLaren,4.0,3.0,Finished,2024,Qatar,23,Race,True,7.666666666666667,6.2,0.0,85.00956097560976,88.40477588220426,92.46164432485088,26.593999999999998,255.34349999999995,163.86490000000006
63,RUS,Mercedes,1.0,4.0,Finished,2024,Qatar,23,Race,True,3.3333333333333335,4.0,0.0,85.28776744186047,87.82656366602596,92.27955596277347,29.22625,254.7725,
10,GAS,Alpine,11.0,5.0,Finished,2024,Qatar,23,Race,True,11.0,12.4,0.2,85.96021428571429,88.96553266255434,93.34122376419927,27.348,484.4263333333334,302.6278000000001
55,SAI,Ferrari,7.0,6.0,Finished,2024,Qatar,23,Race,True,6.666666666666667,5.8,0.2,85.385,88.58448914728683,92.68441118328735,31.032999999999998,256.194,164.39880000000002
14,ALO,Aston Martin,8.0,7.0,Finished,2024,Qatar,23,Race,True,14.333333333333334,12.8,0.2,86.05538636363636,89.2054990860991,93.41752095221936,29.98466666666667,,
24,ZHO,Kick Sauber,12.0,8.0,Finished,2024,Qatar,23,Race,True,14.333333333333334,15.4,0.0,86.2880888888889,89.39957955282472,93.78325612749693,29.290333333333336,132.11008333333334,90.15865
20,MAG,Haas F1 Team,10.0,9.0,Finished,2024,Qatar,23,Race,True,10.0,11.8,0.2,86.29963414634146,93.73314954309404,93.07962809320335,28.250666666666664,23.15566666666663,25.096
4,NOR,McLaren,3.0,10.0,Finished,2024,Qatar,23,Race,True,4.666666666666667,3.8,0.0,84.90029268292682,87.68250806451613,91.8609362126729,29.63125,254.38855555555554,
77,BOT,Kick Sauber,13.0,11.0,Finished,2024,Qatar,23,Race,True,15.0,15.6,0.0,87.28936585365854,89.51370243833537,93.89520062966788,28.683999999999997,488.9218333333334,
44,HAM,Mercedes,6.0,12.0,Finished,2024,Qatar,23,Race,True,5.333333333333333,8.4,0.2,86.07282926829268,88.24327867383512,94.40440243668488,27.80575,256.4001666666666,163.95610000000005
22,TSU,RB,14.0,13.0,Finished,2024,Qatar,23,Race,True,12.0,12.4,0.2,87.40682222222223,94.68991295025002,98.9460330333079,29.203,255.9908333333334,163.74830000000003
30,LAW,RB,17.0,14.0,Finished,2024,Qatar,23,Race,True,13.666666666666666,,,87.41607142857143,88.97983122000738,,32.33,489.9648333333334,
23,ALB,Williams,16.0,15.0,Lapped,2024,Qatar,23,Race,True,18.666666666666668,18.4,0.8,87.38926190476191,99.9450532969446,98.75572837039617,32.012,26.9515,25.1975
27,HUL,Haas F1 Team,18.0,16.0,Retired,2024,Qatar,23,Race,False,12.333333333333334,10.8,0.2,87.57940740740742,88.68256651602515,92.94139060660702,30.7015,27.51811111111115,
11,PER,Red Bull Racing,9.0,17.0,Retired,2024,Qatar,23,Race,False,12.666666666666666,11.0,0.0,86.29313333333333,88.82621748312351,93.05758320415983,26.762666666666664,257.0410555555556,164.76343333333335
18,STR,Aston Martin,15.0,18.0,Retired,2024,Qatar,23,Race,False,15.0,14.8,0.2,92.229,94.0783447806648,98.1964841097782,35.948,23.552666666666667,24.2121
43,COL,Williams,19.0,19.0,Retired,2024,Qatar,23,Race,False,14.333333333333334,12.8,0.2,,,,,,
31,OCO,Alpine,20.0,20.0,Retired,2024,Qatar,23,Race,False,10.666666666666666,12.6,0.0,,,,,,
4,NOR,McLaren,1.0,1.0,Finished,2024,Abu Dhabi,24,Race,True,7.333333333333333,5.6,0.0,88.51711320754717,88.95984756097562,89.4285676306142,21.406,256.9029722222222,
55,SAI,Ferrari,3.0,2.0,Finished,2024,Abu Dhabi,24,Race,True,8.333333333333334,5.6,0.2,88.57284615384616,90.01893359173128,90.0493094883721,21.393,259.122,164.7276
16,LEC,Ferrari,19.0,3.0,Finished,2024,Abu Dhabi,24,Race,True,3.6666666666666665,3.0,0.0,88.9377843137255,89.07411746031745,89.4749518095238,21.933,257.2273333333333,163.67489999999998
44,HAM,Mercedes,16.0,4.0,Finished,2024,Abu Dhabi,24,Race,True,8.0,9.6,0.2,88.98882692307691,89.70191531165312,89.84808133382168,21.693,258.17141666666663,165.25685000000004
63,RUS,Mercedes,6.0,5.0,Finished,2024,Abu Dhabi,24,Race,True,3.0,4.0,0.0,89.13129411764706,89.0017983159583,89.727337521321,21.389,256.97925,
